47,23,7
47,22,7
31,-28,5
31,-28,5
31,-28,5
31,-28,5
30,-28,5
30,-28,5
30,-28,5
30,-28,5
30,-28,5
30,-28,5
30,-28,5
29,-28,5
29,-28,5
29,-28,5
29,-28,5
29,-28,5
29,-28,5
29,-28,5
28,-28,5
28,-28,5
28,-28,5
28,-28,5
28,-28,5
28,-28,5
28,-28,5
28,-28,5
27,-28,5
27,-28,5
27,-28,5
27,-28,5
27,-28,5
27,-28,5
27,-28,5
26,-28,5
26,-28,5
26,-28,5
26,-28,5
26,-28,5
26,-28,5
26,-28,5
25,-28,5
25,-28,5
25,-28,5
25,-28,5
25,-28,5
25,-28,5
25,-28,5
25,-28,5
24,-28,5
24,-28,5
24,-28,5
24,-28,5
24,-28,5
24,-28,5
24,-28,5
91,113,19
95,75,15
12,8,1
12,8,1
12,8,1
12,8,1
12,8,1
12,8,1
12,8,1
12,7,1
12,7,1
12,7,1
186,-104,27
184,-104,27
75,43,11
184,-105,27
183,-105,27
181,-105,27
181,-105,27
182,-106,27
181,-107,27
181,-108,27
188,-124,29
47,23,6
47,22,6
185,-124,29
37,-28,6
37,-28,6
36,-28,6
36,-28,6
36,-28,5
36,-28,5
36,-28,5
36,-28,5
35,-28,5
35,-28,5
35,-28,5
35,-28,5
35,-28,5
35,-28,5
34,-28,5
34,-28,5
34,-28,5
34,-28,5
34,-28,5
34,-28,5
31,-28,5
31,-28,5
31,-28,5
31,-28,5
30,-28,5
30,-28,5
30,-28,5
30,-28,5
30,-28,5
30,-28,5
30,-28,5
29,-28,5
29,-28,5
29,-28,5
29,-28,5
29,-28,5
29,-28,5
29,-28,5
28,-28,5
28,-28,5
28,-28,5
28,-28,5
28,-28,5
28,-28,5
28,-28,5
27,-28,5
27,-28,5
27,-28,5
27,-28,5
27,-28,5
27,-28,5
27,-28,5
26,-28,5
26,-28,5
26,-28,5
26,-28,5
26,-28,4
26,-28,4
26,-28,4
26,-28,4
25,-28,4
25,-28,4
25,-28,4
25,-28,4
25,-28,4
25,-28,4
25,-28,4
25,-28,4
24,-28,4
24,-28,4
24,-28,4
24,-28,4
24,-28,4
24,-28,4
25,-35,5
25,-35,5
91,113,17
95,75,14
190,-86,25
189,-86,25
189,-86,25
189,-86,25
189,-88,25
188,-88,25
12,8,1
12,8,1
12,8,1
12,8,1
12,8,1
12,8,1
12,8,1
12,7,1
12,7,1
12,7,1
189,-102,26
183,-100,25
183,-101,25
183,-101,25
141,-80,19
142,-80,19
75,43,10
138,-79,19
138,-79,19
136,-78,19
136,-79,19
137,-80,19
139,-81,19
139,-81,19
136,-80,19
138,-82,19
180,-108,25
183,-111,26
182,-111,25
184,-114,26
184,-114,26
183,-115,26
184,-116,26
187,-120,27
188,-123,27
185,-122,26
47,23,6
47,23,6
184,-123,26
47,22,6
183,-123,26
41,-27,6
41,-27,6
40,-27,5
40,-27,5
40,-27,5
40,-27,5
40,-27,5
39,-28,5
39,-28,5
39,-28,5
39,-28,5
39,-28,5
39,-28,5
38,-28,5
38,-28,5
38,-28,5
38,-28,5
38,-28,5
37,-28,5
37,-28,5
37,-28,5
37,-28,5
37,-28,5
37,-28,5
36,-28,5
36,-28,5
36,-28,5
36,-28,5
36,-28,5
36,-28,5
35,-28,5
35,-28,5
35,-28,5
35,-28,5
35,-28,5
34,-28,5
34,-28,5
34,-28,5
34,-28,5
34,-28,5
34,-28,5
34,-28,5
31,-28,5
31,-28,5
31,-28,5
31,-28,5
30,-28,5
30,-28,5
30,-28,5
30,-28,5
30,-28,5
30,-28,5
30,-28,5
29,-28,4
29,-28,4
29,-28,4
29,-28,4
29,-28,4
29,-28,4
29,-28,4
28,-28,4
28,-28,4
28,-28,4
28,-28,4
28,-28,4
28,-28,4
28,-28,4
27,-28,4
27,-28,4
27,-28,4
27,-28,4
27,-28,4
27,-28,4
27,-28,4
26,-28,4
26,-28,4
26,-28,4
26,-28,4
26,-28,4
26,-28,4
26,-28,4
26,-28,4
25,-28,4
25,-28,4
25,-28,4
25,-28,4
25,-28,4
25,-28,4
25,-28,4
24,-28,4
24,-28,4
24,-28,4
24,-28,4
24,-28,4
24,-28,4
24,-28,4
25,-35,5
25,-40,5
91,113,16
95,75,13
189,-82,23
188,-82,23
188,-83,23
187,-83,23
187,-83,23
188,-85,23
189,-86,23
192,-87,24
187,-86,23
187,-87,23
187,-87,23
175,-83,22
173,-82,21
174,-83,22
186,-90,23
12,8,1
12,8,1
12,8,1
12,8,1
12,8,1
12,8,1
12,8,1
50,-26,6
12,7,1
50,-26,6
12,7,1
50,-26,6
12,7,1
49,-26,6
49,-26,6
49,-26,6
49,-26,6
48,-26,6
48,-26,6
48,-26,6
48,-26,6
48,-26,6
47,-26,6
47,-26,6
47,-26,6
75,43,9
47,-26,6
47,-27,6
46,-27,6
46,-27,6
46,-27,6
46,-27,6
46,-27,6
45,-27,6
45,-27,6
45,-27,6
45,-27,6
45,-27,5
44,-27,5
44,-27,5
44,-27,5
44,-27,5
44,-27,5
44,-27,5
43,-27,5
43,-27,5
43,-27,5
43,-27,5
182,-116,24
183,-118,24
187,-121,25
184,-121,25
188,-124,25
47,23,6
47,23,5
186,-124,25
47,23,6
41,-27,5
41,-27,5
40,-27,5
40,-27,5
40,-27,5
40,-27,5
40,-27,5
39,-28,5
39,-28,5
39,-28,5
39,-28,5
39,-28,5
39,-28,5
38,-28,5
38,-28,5
38,-28,5
38,-28,5
38,-28,5
37,-28,5
37,-28,5
37,-28,5
37,-28,5
37,-28,5
37,-28,5
36,-28,5
36,-28,5
36,-28,5
36,-28,5
36,-28,5
36,-28,5
35,-28,5
35,-28,5
35,-28,5
35,-28,5
35,-28,5
34,-28,5
34,-28,5
34,-28,5
34,-28,5
34,-28,5
34,-28,5
33,-28,4
31,-28,4
31,-28,4
31,-28,4
31,-28,4
30,-28,4
30,-28,4
30,-28,4
30,-28,4
30,-28,4
30,-28,4
30,-28,4
29,-28,4
29,-28,4
29,-28,4
29,-28,4
29,-28,4
29,-28,4
29,-28,4
28,-28,4
28,-28,4
28,-28,4
28,-28,4
28,-28,4
28,-28,4
28,-28,4
27,-28,4
27,-28,4
27,-28,4
27,-28,4
27,-28,4
27,-28,4
27,-28,4
26,-28,4
26,-28,4
26,-28,4
26,-28,4
26,-28,4
26,-28,4
26,-28,4
26,-28,4
25,-28,4
25,-28,4
25,-28,4
25,-28,4
25,-28,4
25,-28,4
25,-28,4
24,-28,4
24,-28,4
24,-28,4
24,-28,4
24,-28,4
24,-28,4
24,-28,4
25,-35,4
25,-35,4
25,-40,5
91,113,15
95,75,12
58,-24,6
58,-24,6
58,-24,6
57,-24,6
57,-24,6
57,-25,6
57,-25,6
56,-25,6
56,-25,6
56,-25,6
56,-25,6
55,-25,6
55,-25,6
55,-25,6
55,-25,6
54,-25,6
54,-25,6
54,-25,6
54,-25,6
54,-25,6
53,-25,6
173,-83,20
173,-83,20
171,-83,20
164,-81,19
163,-81,19
165,-82,19
12,8,1
164,-83,19
12,8,1
12,8,1
12,8,1
162,-83,19
12,8,1
12,8,1
162,-84,19
12,8,1
50,-26,6
12,7,1
50,-26,6
12,7,1
50,-26,6
12,7,1
49,-26,6
49,-26,6
49,-26,5
49,-26,5
48,-26,5
48,-26,5
48,-26,5
48,-26,5
48,-26,5
47,-26,5
47,-26,5
47,-26,5
75,43,9
47,-26,5
47,-27,5
46,-27,5
46,-27,5
46,-27,5
46,-27,5
46,-27,5
45,-27,5
45,-27,5
45,-27,5
45,-27,5
45,-27,5
44,-27,5
44,-27,5
44,-27,5
44,-27,5
44,-27,5
44,-27,5
43,-27,5
43,-27,5
43,-27,5
43,-27,5
180,-115,22
185,-119,23
183,-120,23
47,23,5
187,-124,23
47,23,5
186,-124,23
47,23,5
41,-27,5
41,-27,5
40,-27,5
40,-27,5
40,-27,5
40,-27,5
40,-27,5
39,-28,5
39,-28,5
39,-28,5
39,-28,5
39,-28,5
39,-28,5
38,-28,5
38,-28,5
38,-28,5
38,-28,5
38,-28,5
37,-28,5
37,-28,4
37,-28,4
37,-28,4
37,-28,4
37,-28,4
36,-28,4
36,-28,4
36,-28,4
36,-28,4
36,-28,4
36,-28,4
35,-28,4
35,-28,4
35,-28,4
35,-28,4
35,-28,4
34,-28,4
34,-28,4
34,-28,4
34,-28,4
34,-28,4
34,-28,4
34,-28,4
38,-32,5
38,-32,5
38,-32,5
37,-32,5
37,-32,5
37,-32,5
37,-32,5
37,-32,5
36,-32,5
36,-32,5
31,-28,4
31,-28,4
31,-28,4
31,-28,4
31,-28,4
30,-28,4
30,-28,4
30,-28,4
30,-28,4
30,-28,4
30,-28,4
30,-28,4
29,-28,4
29,-28,4
29,-28,4
29,-28,4
29,-28,4
29,-28,4
29,-28,4
28,-28,4
28,-28,4
28,-28,4
28,-28,4
28,-28,4
28,-28,4
28,-28,4
27,-28,4
27,-28,4
27,-28,4
27,-28,4
27,-28,4
27,-28,4
27,-28,4
26,-28,4
26,-28,4
26,-28,4
26,-28,4
26,-28,4
26,-28,4
26,-28,4
26,-28,4
25,-28,4
25,-28,4
25,-28,4
25,-28,4
25,-28,4
25,-28,3
25,-28,3
24,-28,3
24,-28,3
24,-28,3
24,-28,3
24,-28,3
24,-28,3
24,-28,3
25,-35,4
19,-27,3
19,-27,3
17,-26,3
17,-27,3
17,-26,3
17,-26,3
17,-26,3
17,-26,3
17,-26,3
17,-26,3
25,-40,5
16,-26,3
91,113,14
65,-22,6
65,-22,6
65,-22,6
64,-22,6
64,-22,6
64,-23,6
64,-23,6
63,-23,6
63,-23,6
63,-23,6
95,75,12
60,-24,6
60,-24,6
60,-24,6
60,-24,6
59,-24,6
59,-24,6
59,-24,6
59,-24,6
58,-24,6
58,-24,6
58,-24,6
57,-24,6
57,-24,6
57,-24,6
57,-25,6
57,-25,6
56,-25,6
56,-25,6
56,-25,6
56,-25,6
55,-25,6
55,-25,6
55,-25,6
55,-25,6
54,-25,5
54,-25,5
54,-25,5
54,-25,5
53,-25,5
53,-25,5
171,-82,18
164,-80,18
164,-80,18
166,-81,18
165,-82,18
164,-81,18
163,-82,18
12,8,1
12,8,1
12,8,1
161,-82,17
12,8,1
12,8,1
158,-81,17
12,8,1
50,-26,5
12,7,1
50,-26,5
12,7,1
50,-26,5
12,7,1
50,-26,5
12,7,1
49,-26,5
49,-26,5
49,-26,5
49,-26,5
48,-26,5
48,-26,5
48,-26,5
48,-26,5
48,-26,5
47,-26,5
47,-26,5
75,43,8
47,-26,5
75,43,8
47,-26,5
46,-27,5
46,-27,5
46,-27,5
46,-27,5
46,-27,5
46,-27,5
45,-27,5
45,-27,5
45,-27,5
45,-27,5
45,-27,5
44,-27,5
44,-27,5
44,-27,5
44,-27,5
44,-27,5
43,-27,5
43,-27,5
43,-27,5
43,-27,5
43,-27,5
178,-115,20
178,-115,20
177,-115,20
178,-117,21
178,-117,21
47,23,5
47,23,5
47,23,5
47,22,5
41,-27,4
47,22,5
41,-27,4
40,-27,4
40,-27,4
40,-27,4
40,-27,4
40,-27,4
39,-27,4
39,-27,4
39,-28,4
39,-28,4
39,-28,4
38,-28,4
38,-28,4
38,-28,4
38,-28,4
38,-28,4
38,-28,4
37,-28,4
37,-28,4
37,-28,4
37,-28,4
37,-28,4
37,-28,4
36,-28,4
36,-28,4
36,-28,4
36,-28,4
36,-28,4
35,-28,4
35,-28,4
35,-28,4
35,-28,4
35,-28,4
35,-28,4
34,-28,4
34,-28,4
34,-28,4
34,-28,4
34,-28,4
34,-28,4
39,-32,5
39,-32,5
38,-32,4
38,-32,4
38,-32,4
37,-32,4
37,-32,4
37,-32,4
37,-32,4
37,-32,4
36,-32,4
31,-28,4
31,-28,4
31,-28,4
31,-28,4
31,-28,4
30,-28,4
30,-28,4
30,-28,4
30,-28,4
30,-28,4
30,-28,4
29,-28,4
29,-28,4
29,-28,4
29,-28,4
29,-28,4
29,-28,4
29,-28,3
28,-28,3
28,-28,3
28,-28,3
28,-28,3
28,-28,3
28,-28,3
28,-28,3
28,-28,3
27,-28,3
27,-28,3
27,-28,3
27,-28,3
27,-28,3
27,-28,3
27,-28,3
26,-28,3
26,-28,3
25,-27,3
26,-28,3
25,-27,3
26,-28,3
25,-27,3
26,-28,3
26,-28,3
25,-28,3
25,-28,3
25,-28,3
25,-28,3
24,-27,3
24,-27,3
24,-27,3
25,-28,3
24,-28,3
24,-28,3
24,-28,3
24,-28,3
24,-28,3
24,-28,3
24,-28,3
22,-27,3
22,-27,3
25,-35,4
19,-27,3
19,-27,3
18,-27,3
18,-27,3
18,-26,3
18,-27,3
18,-27,3
18,-27,3
18,-27,3
18,-26,3
17,-26,3
17,-26,3
17,-26,3
17,-26,3
17,-26,3
17,-26,3
17,-26,3
17,-26,3
25,-40,4
16,-26,3
16,-26,3
91,113,13
77,-17,7
77,-17,7
77,-18,7
76,-18,7
76,-18,7
76,-18,7
76,-18,7
75,-18,7
75,-18,7
75,-18,7
74,-19,7
74,-19,7
74,-19,7
74,-19,7
73,-19,7
73,-19,7
73,-19,6
73,-19,6
72,-20,6
72,-20,6
72,-20,6
72,-20,6
71,-20,6
71,-20,6
69,-20,6
69,-20,6
69,-21,6
69,-21,6
69,-21,6
68,-21,6
68,-21,6
68,-21,6
68,-21,6
67,-21,6
67,-21,6
67,-22,6
67,-22,6
66,-22,6
66,-22,6
66,-22,6
66,-22,6
65,-22,6
65,-22,6
65,-22,6
64,-22,6
64,-22,6
64,-23,6
64,-23,6
63,-23,6
63,-23,6
63,-23,6
95,75,11
60,-24,5
60,-24,5
60,-24,5
60,-24,5
59,-24,5
59,-24,5
59,-24,5
59,-24,5
58,-24,5
58,-24,5
58,-24,5
58,-24,5
57,-24,5
57,-24,5
57,-25,5
57,-25,5
56,-25,5
56,-25,5
56,-25,5
56,-25,5
55,-25,5
55,-25,5
55,-25,5
55,-25,5
54,-25,5
54,-25,5
54,-25,5
54,-25,5
53,-25,5
53,-25,5
174,-84,17
158,-77,16
157,-78,16
157,-79,16
12,8,1
157,-79,16
12,8,1
156,-79,16
12,8,1
156,-79,16
12,8,1
155,-80,15
12,8,1
155,-80,15
12,8,1
50,-26,5
12,8,1
50,-26,5
12,7,1
50,-26,5
12,7,1
50,-26,5
12,7,1
49,-26,5
49,-26,5
49,-26,5
49,-26,5
48,-26,5
48,-26,5
48,-26,5
48,-26,5
48,-26,5
47,-26,5
47,-26,4
75,43,7
47,-26,4
75,43,7
47,-26,4
46,-26,4
46,-27,4
46,-27,4
46,-27,4
46,-27,4
45,-27,4
45,-27,4
45,-27,4
45,-27,4
45,-27,4
45,-27,4
44,-27,4
44,-27,4
44,-27,4
44,-27,4
44,-27,4
44,-27,4
43,-27,4
43,-27,4
43,-27,4
43,-27,4
52,-33,5
51,-33,5
51,-33,5
47,23,4
47,23,4
47,23,4
47,22,4
41,-27,4
47,22,4
41,-27,4
40,-27,4
40,-27,4
40,-27,4
40,-27,4
40,-27,4
39,-27,4
39,-27,4
39,-27,4
39,-28,4
39,-28,4
38,-28,4
38,-28,4
38,-28,4
38,-28,4
38,-28,4
38,-28,4
37,-28,4
37,-28,4
37,-28,4
37,-28,4
37,-28,4
37,-28,4
36,-28,4
36,-28,4
36,-28,4
36,-28,4
36,-28,4
35,-28,4
35,-28,4
34,-27,4
35,-28,4
35,-28,4
35,-28,4
35,-28,4
34,-28,4
34,-28,4
34,-28,4
34,-28,4
34,-28,4
34,-28,4
39,-32,4
39,-32,4
38,-32,4
32,-27,3
38,-32,4
38,-32,4
38,-32,4
37,-32,4
37,-32,4
31,-27,3
31,-27,3
37,-32,4
37,-32,4
36,-32,4
31,-28,3
31,-28,3
31,-28,3
31,-28,3
30,-28,3
30,-28,3
30,-28,3
30,-28,3
30,-28,3
30,-28,3
30,-28,3
29,-28,3
29,-28,3
29,-28,3
28,-27,3
28,-27,3
29,-28,3
29,-28,3
29,-28,3
28,-28,3
28,-28,3
28,-28,3
28,-28,3
28,-28,3
28,-28,3
28,-28,3
28,-28,3
27,-28,3
27,-28,3
26,-27,3
26,-27,3
26,-27,3
26,-27,3
26,-27,3
27,-28,3
25,-27,3
26,-28,3
33,7,3
25,-27,3
25,-27,3
26,-28,3
25,-27,3
26,-28,3
25,-27,3
26,-28,3
25,-27,3
26,-28,3
26,-28,3
25,-27,3
24,-27,3
25,-28,3
25,-28,3
24,-27,3
25,-28,3
25,-28,3
25,-28,3
24,-28,3
24,-28,3
24,-28,3
24,-28,3
24,-28,3
24,-28,3
24,-28,3
22,-27,3
27,-34,4
27,-34,4
27,-34,3
27,-34,3
27,-34,3
26,-34,3
26,-34,3
26,-34,3
26,-34,3
26,-34,3
19,-27,3
25,-35,3
19,-27,2
25,-40,4
16,-26,2
92,-9,7
91,-9,7
91,-10,7
91,-10,7
90,-10,7
90,-10,7
90,-10,7
89,-11,7
87,-12,7
87,-12,7
87,-12,7
91,113,12
87,-12,7
86,-13,7
86,-13,7
86,-13,7
86,-13,7
85,-13,7
85,-13,7
85,-14,7
84,-14,7
84,-14,7
84,-14,7
84,-14,7
83,-14,7
83,-15,7
83,-15,7
82,-15,7
82,-15,7
82,-15,7
81,-15,7
81,-15,7
78,-17,6
77,-17,6
77,-17,6
77,-18,6
76,-18,6
76,-18,6
76,-18,6
75,-18,6
75,-18,6
75,-18,6
75,-18,6
74,-18,6
74,-19,6
74,-19,6
73,-19,6
73,-19,6
73,-19,6
73,-19,6
72,-19,6
72,-20,6
72,-20,6
72,-20,6
71,-20,6
71,-20,6
69,-20,6
69,-20,6
69,-21,6
69,-21,6
68,-21,6
68,-21,6
68,-21,6
68,-21,6
68,-21,6
67,-21,6
67,-21,6
67,-22,6
67,-22,5
66,-22,5
66,-22,5
66,-22,5
66,-22,5
65,-22,5
65,-22,5
65,-22,5
64,-22,5
64,-22,5
64,-23,5
64,-23,5
63,-23,5
63,-23,5
63,-23,5
95,75,10
60,-24,5
60,-24,5
60,-24,5
60,-24,5
59,-24,5
59,-24,5
59,-24,5
58,-24,5
57,-24,5
57,-24,5
57,-24,5
57,-24,5
56,-25,5
56,-25,5
56,-25,5
56,-25,5
56,-25,5
55,-25,5
55,-25,5
55,-25,5
55,-25,5
54,-25,5
54,-25,5
54,-25,5
54,-25,5
53,-25,5
174,-83,16
164,-80,15
158,-77,14
158,-77,14
158,-78,14
158,-78,14
12,8,1
156,-78,14
12,8,1
155,-78,14
12,8,1
155,-79,14
12,8,1
155,-79,14
12,8,1
155,-80,14
12,8,1
50,-26,4
12,8,1
50,-26,4
12,7,1
50,-26,4
12,7,1
50,-26,4
12,7,1
49,-26,4
49,-26,4
49,-26,4
49,-26,4
48,-26,4
48,-26,4
48,-26,4
48,-26,4
48,-26,4
47,-26,4
47,-26,4
75,43,7
47,-26,4
75,43,7
47,-26,4
46,-26,4
46,-27,4
46,-27,4
46,-27,4
46,-27,4
46,-27,4
45,-27,4
45,-27,4
45,-27,4
45,-27,4
45,-27,4
44,-27,4
44,-27,4
44,-27,4
44,-27,4
44,-27,4
43,-27,4
43,-27,4
43,-27,4
43,-27,4
43,-27,4
40,-26,4
40,-26,4
47,23,4
47,23,4
47,23,4
47,22,4
39,-26,4
41,-27,4
47,22,4
40,-27,4
39,-26,4
40,-27,4
40,-27,4
40,-27,4
40,-27,4
40,-27,4
39,-27,4
39,-27,4
39,-27,4
39,-27,4
39,-28,4
38,-28,4
37,-27,3
38,-28,4
38,-28,4
38,-28,4
38,-28,4
38,-28,3
37,-28,3
37,-28,3
37,-28,3
37,-28,3
37,-28,3
36,-28,3
36,-28,3
36,-28,3
36,-28,3
36,-28,3
34,-27,3
36,-28,3
34,-27,3
34,-27,3
34,-27,3
35,-28,3
34,-27,3
35,-28,3
35,-28,3
35,-28,3
34,-28,3
34,-28,3
34,-28,3
34,-28,3
34,-28,3
34,-28,3
39,-32,4
38,-32,4
38,-32,4
38,-32,4
38,-32,4
37,-32,4
37,-32,4
37,-32,4
31,-27,3
37,-32,4
37,-32,4
32,-29,3
32,-29,3
32,-29,3
31,-28,3
31,-28,3
31,-28,3
31,-28,3
30,-28,3
30,-28,3
30,-28,3
30,-28,3
30,-28,3
30,-28,3
30,-28,3
29,-28,3
29,-28,3
29,-28,3
29,-28,3
28,-27,3
29,-28,3
29,-28,3
29,-28,3
28,-28,3
28,-28,3
28,-28,3
28,-28,3
28,-28,3
28,-28,3
28,-28,3
27,-28,3
27,-28,3
27,-28,3
27,-28,3
27,-28,3
27,-28,3
27,-28,3
27,-28,3
26,-28,3
33,7,2
26,-28,3
33,7,2
26,-28,3
26,-28,3
26,-28,3
25,-27,3
26,-28,3
26,-28,3
25,-28,3
25,-28,3
25,-28,3
25,-28,3
25,-28,3
25,-28,3
25,-28,3
25,-28,3
24,-28,3
24,-28,3
24,-28,3
24,-28,3
24,-28,3
24,-28,3
28,-34,3
28,-34,3
28,-34,3
22,-27,2
27,-34,3
27,-34,3
27,-34,3
27,-34,3
27,-34,3
27,-34,3
26,-34,3
26,-34,3
26,-34,3
26,-34,3
26,-33,3
26,-34,3
26,-34,3
26,-34,3
26,-34,3
26,-34,3
26,-34,3
25,-34,3
25,-34,3
25,-35,3
25,-35,3
25,-35,3
19,-27,2
19,-27,2
18,-27,2
18,-27,2
25,-40,3
16,-26,2
103,-1,8
103,-1,8
103,-1,8
103,-1,8
103,-2,8
102,-2,8
107,1,8
107,1,8
106,1,8
106,0,8
103,-1,8
103,-1,8
103,-1,8
103,-1,8
103,-2,8
102,-2,8
102,-2,8
102,-2,8
101,-3,8
101,-3,8
101,-3,7
100,-3,7
100,-3,7
100,-4,7
99,-4,7
99,-4,7
99,-4,7
98,-5,7
96,-7,7
95,-7,7
95,-7,7
95,-7,7
94,-8,7
94,-8,7
94,-8,7
93,-8,7
93,-8,7
93,-9,7
92,-9,7
92,-9,7
92,-9,7
91,-9,7
91,-10,7
91,-10,7
90,-10,7
90,-10,7
90,-10,7
89,-11,7
87,-12,7
87,-12,6
87,-12,6
91,113,11
87,-12,6
86,-13,6
86,-13,6
86,-13,6
85,-13,6
85,-13,6
85,-13,6
85,-14,6
84,-14,6
84,-14,6
84,-14,6
84,-14,6
83,-14,6
83,-15,6
83,-15,6
82,-15,6
82,-15,6
82,-15,6
81,-15,6
81,-15,6
78,-17,6
77,-17,6
77,-17,6
76,-18,6
76,-18,6
76,-18,6
75,-18,6
75,-18,6
75,-18,6
75,-18,6
74,-18,6
74,-19,6
74,-19,5
73,-19,5
73,-19,5
73,-19,5
73,-19,5
72,-19,5
72,-19,5
72,-20,5
72,-20,5
71,-20,5
71,-20,5
69,-20,5
69,-20,5
69,-21,5
69,-21,5
68,-21,5
68,-21,5
68,-21,5
68,-21,5
67,-21,5
67,-21,5
67,-21,5
67,-22,5
67,-22,5
66,-22,5
66,-22,5
66,-22,5
65,-22,5
65,-22,5
65,-22,5
65,-22,5
64,-22,5
64,-22,5
64,-23,5
64,-23,5
63,-23,5
63,-23,5
63,-23,5
95,75,9
95,75,9
60,-24,5
60,-24,5
60,-24,5
60,-24,5
59,-24,5
59,-24,4
59,-24,4
58,-24,4
58,-24,4
58,-24,4
58,-24,4
57,-24,4
57,-24,4
57,-24,4
57,-25,4
56,-25,4
56,-25,4
56,-25,4
56,-25,4
55,-25,4
55,-25,4
55,-25,4
55,-25,4
55,-25,4
54,-25,4
54,-25,4
54,-25,4
52,-24,4
54,-25,4
53,-25,4
165,-79,14
171,-82,14
166,-80,14
173,-84,14
158,-78,13
160,-79,13
156,-78,13
12,8,1
155,-78,13
12,8,1
12,8,1
158,-80,13
12,8,1
49,-25,4
12,8,1
156,-81,13
12,8,1
50,-26,4
12,8,1
50,-26,4
12,7,1
50,-26,4
12,7,1
50,-26,4
12,7,1
49,-26,4
49,-26,4
49,-26,4
49,-26,4
48,-26,4
48,-26,4
48,-26,4
48,-26,4
48,-26,4
46,-26,4
47,-26,4
47,-26,4
75,43,6
47,-26,4
75,43,6
47,-26,4
75,43,6
46,-26,4
46,-27,4
46,-27,4
46,-27,4
46,-27,4
45,-27,4
45,-27,4
45,-27,4
45,-27,4
45,-27,4
42,-25,3
42,-25,3
42,-26,3
42,-26,3
42,-26,3
42,-26,3
42,-26,3
42,-26,3
43,-27,3
42,-26,3
43,-27,3
43,-27,3
42,-27,3
52,-33,4
52,-33,4
51,-33,4
51,-33,4
40,-26,3
47,23,4
47,23,4
47,23,4
41,-27,3
47,22,4
41,-27,3
48,22,4
40,-27,3
40,-27,3
40,-27,3
40,-27,3
40,-27,3
39,-27,3
39,-27,3
39,-27,3
39,-27,3
39,-27,3
39,-28,3
38,-28,3
37,-27,3
38,-28,3
37,-27,3
38,-28,3
38,-28,3
38,-28,3
38,-28,3
37,-28,3
37,-28,3
37,-28,3
37,-28,3
37,-28,3
36,-28,3
